crf	TP	FP	FN	total	precision	recall
10	48	678	1114	726	0.06611570247933884	0.04130808950086059
12	50	683	1112	733	0.06821282401091405	0.043029259896729774
14	50	690	1112	740	0.06756756756756757	0.043029259896729774
16	56	671	1106	727	0.07702888583218707	0.04819277108433735
18	55	678	1107	733	0.07503410641200546	0.047332185886402756
20	54	678	1108	732	0.07377049180327869	0.04647160068846816
22	51	679	1111	730	0.06986301369863014	0.04388984509466437
24	50	674	1112	724	0.06906077348066299	0.043029259896729774
26	48	673	1114	721	0.06657420249653259	0.04130808950086059
28	45	656	1117	701	0.06419400855920114	0.0387263339070568
30	52	641	1110	693	0.07503607503607504	0.04475043029259897
32	53	617	1109	670	0.0791044776119403	0.04561101549053356
34	47	609	1115	656	0.07164634146341463	0.04044750430292599
36	54	594	1108	648	0.08333333333333333	0.04647160068846816
38	50	507	1112	557	0.08976660682226212	0.043029259896729774
40	45	433	1117	478	0.09414225941422594	0.0387263339070568
42	33	335	1129	368	0.08967391304347826	0.028399311531841654
