crf	TP	FP	FN	total	precision	recall
10	309	72	1227	381	0.8110236220472441	0.201171875
12	311	85	1225	396	0.7853535353535354	0.20247395833333334
14	307	80	1229	387	0.7932816537467701	0.19986979166666666
16	316	79	1220	395	0.8	0.20572916666666666
18	317	81	1219	398	0.7964824120603015	0.20638020833333334
20	309	89	1227	398	0.7763819095477387	0.201171875
22	311	88	1225	399	0.7794486215538847	0.20247395833333334
24	312	88	1224	400	0.78	0.203125
26	317	83	1219	400	0.7925	0.20638020833333334
28	317	73	1219	390	0.8128205128205128	0.20638020833333334
30	308	91	1228	399	0.7719298245614035	0.20052083333333334
32	300	94	1236	394	0.7614213197969543	0.1953125
34	296	99	1240	395	0.7493670886075949	0.19270833333333334
36	212	97	1324	309	0.686084142394822	0.13802083333333334
38	252	92	1284	344	0.7325581395348837	0.1640625
40	200	113	1336	313	0.6389776357827476	0.13020833333333334
42	200	69	1336	269	0.7434944237918215	0.13020833333333334
