crf	TP	FP	FN	total	precision	recall
10	40	689	1158	729	0.05486968449931413	0.0333889816360601
12	43	667	1155	710	0.06056338028169014	0.03589315525876461
14	43	668	1155	711	0.06047819971870605	0.03589315525876461
16	41	659	1157	700	0.05857142857142857	0.034223706176961605
18	39	670	1159	709	0.05500705218617771	0.0325542570951586
20	39	658	1159	697	0.05595408895265423	0.0325542570951586
22	43	671	1155	714	0.06022408963585434	0.03589315525876461
24	40	675	1158	715	0.055944055944055944	0.0333889816360601
26	41	630	1157	671	0.06110283159463487	0.034223706176961605
28	39	597	1159	636	0.06132075471698113	0.0325542570951586
30	38	609	1160	647	0.05873261205564142	0.03171953255425709
32	38	587	1160	625	0.0608	0.03171953255425709
34	29	552	1169	581	0.04991394148020654	0.024207011686143573
36	27	492	1171	519	0.05202312138728324	0.022537562604340568
38	6	460	1192	466	0.012875536480686695	0.005008347245409015
40	16	360	1182	376	0.0425531914893617	0.01335559265442404
42	2	266	1196	268	0.007462686567164179	0.001669449081803005
