crf	TP	FP	FN	total	precision	recall
10	300	67	1236	367	0.8174386920980926	0.1953125
12	302	63	1234	365	0.8273972602739726	0.19661458333333334
14	306	64	1230	370	0.827027027027027	0.19921875
16	306	66	1230	372	0.8225806451612904	0.19921875
18	303	63	1233	366	0.8278688524590164	0.197265625
20	307	75	1229	382	0.8036649214659686	0.19986979166666666
22	293	73	1243	366	0.8005464480874317	0.19075520833333334
24	301	70	1235	371	0.8113207547169812	0.19596354166666666
26	310	83	1226	393	0.7888040712468194	0.20182291666666666
28	275	100	1261	375	0.7333333333333333	0.17903645833333334
30	304	72	1232	376	0.8085106382978723	0.19791666666666666
32	303	53	1233	356	0.851123595505618	0.197265625
34	303	76	1233	379	0.7994722955145118	0.197265625
36	222	80	1314	302	0.7350993377483444	0.14453125
38	215	54	1321	269	0.7992565055762082	0.13997395833333334
40	277	48	1259	325	0.8523076923076923	0.18033854166666666
42	209	83	1327	292	0.7157534246575342	0.13606770833333334
