crf	TP	FP	FN	total	precision	recall
10	16	333	569	349	0.045845272206303724	0.02735042735042735
12	18	345	567	363	0.049586776859504134	0.03076923076923077
14	17	330	568	347	0.04899135446685879	0.02905982905982906
16	19	334	566	353	0.053824362606232294	0.03247863247863248
18	19	329	566	348	0.05459770114942529	0.03247863247863248
20	16	307	569	323	0.04953560371517028	0.02735042735042735
22	17	302	568	319	0.05329153605015674	0.02905982905982906
24	20	293	565	313	0.06389776357827476	0.03418803418803419
26	12	259	573	271	0.04428044280442804	0.020512820512820513
28	15	249	570	264	0.056818181818181816	0.02564102564102564
30	14	220	571	234	0.05982905982905983	0.023931623931623933
32	16	202	569	218	0.07339449541284404	0.02735042735042735
34	14	173	571	187	0.0748663101604278	0.023931623931623933
36	12	143	573	155	0.07741935483870968	0.020512820512820513
38	12	122	573	134	0.08955223880597014	0.020512820512820513
40	5	92	580	97	0.05154639175257732	0.008547008547008548
42	8	56	577	64	0.125	0.013675213675213675
