crf	TP	FP	FN	total	precision	recall
10	309	90	1227	399	0.7744360902255639	0.201171875
12	311	89	1225	400	0.7775	0.20247395833333334
14	308	91	1228	399	0.7719298245614035	0.20052083333333334
16	306	92	1230	398	0.7688442211055276	0.19921875
18	309	91	1227	400	0.7725	0.201171875
20	305	92	1231	397	0.7682619647355163	0.19856770833333334
22	314	86	1222	400	0.785	0.20442708333333334
24	311	89	1225	400	0.7775	0.20247395833333334
26	310	90	1226	400	0.775	0.20182291666666666
28	322	78	1214	400	0.805	0.20963541666666666
30	320	89	1216	409	0.78239608801956	0.20833333333333334
32	311	91	1225	402	0.7736318407960199	0.20247395833333334
34	304	67	1232	371	0.8194070080862533	0.19791666666666666
36	300	43	1236	343	0.8746355685131195	0.1953125
38	203	110	1333	313	0.6485623003194888	0.13216145833333334
40	202	86	1334	288	0.7013888888888888	0.13151041666666666
42	214	33	1322	247	0.8663967611336032	0.13932291666666666
