crf	TP	FP	FN	total	precision	recall
10	667	210	895	877	0.7605473204104903	0.42701664532650446
12	648	198	914	846	0.7659574468085106	0.4148527528809219
14	649	217	913	866	0.7494226327944573	0.4154929577464789
16	649	188	913	837	0.7753882915173238	0.4154929577464789
18	666	188	896	854	0.7798594847775175	0.4263764404609475
20	650	189	912	839	0.7747318235995232	0.41613316261203587
22	652	177	910	829	0.7864897466827503	0.4174135723431498
24	640	176	922	816	0.7843137254901961	0.40973111395646605
26	651	178	911	829	0.7852834740651388	0.4167733674775928
28	616	169	946	785	0.7847133757961784	0.39436619718309857
30	599	147	963	746	0.8029490616621984	0.38348271446862997
32	604	147	958	751	0.8042609853528628	0.3866837387964149
34	556	139	1006	695	0.8	0.3559539052496799
36	532	143	1030	675	0.7881481481481482	0.3405889884763124
38	494	115	1068	609	0.8111658456486043	0.31626120358514725
40	390	101	1172	491	0.7942973523421588	0.2496798975672215
42	259	44	1303	303	0.8547854785478548	0.16581306017925737
