crf	TP	FP	FN	total	precision	recall
10	187	27	91	214	0.8738317757009346	0.6726618705035972
12	189	24	89	213	0.8873239436619719	0.6798561151079137
14	188	25	90	213	0.8826291079812206	0.6762589928057554
16	190	22	88	212	0.8962264150943396	0.6834532374100719
18	184	24	94	208	0.8846153846153846	0.6618705035971223
20	188	24	90	212	0.8867924528301887	0.6762589928057554
22	186	21	92	207	0.8985507246376812	0.6690647482014388
24	188	23	90	211	0.8909952606635071	0.6762589928057554
26	191	9	87	200	0.955	0.6870503597122302
28	190	8	88	198	0.9595959595959596	0.6834532374100719
30	187	5	91	192	0.9739583333333334	0.6726618705035972
32	191	9	87	200	0.955	0.6870503597122302
34	191	8	87	199	0.9597989949748744	0.6870503597122302
36	180	20	98	200	0.9	0.6474820143884892
38	175	11	103	186	0.9408602150537635	0.6294964028776978
40	147	29	131	176	0.8352272727272727	0.5287769784172662
42	78	1	200	79	0.9873417721518988	0.2805755395683453
