crf	TP	FP	FN	total	precision	recall
10	401	366	699	767	0.5228161668839635	0.36454545454545456
12	438	377	662	815	0.5374233128834356	0.3981818181818182
14	384	391	716	775	0.49548387096774194	0.3490909090909091
16	367	389	733	756	0.48544973544973546	0.3336363636363636
18	365	415	735	780	0.46794871794871795	0.33181818181818185
20	364	401	736	765	0.47581699346405226	0.33090909090909093
22	386	355	714	741	0.5209176788124157	0.3509090909090909
24	434	377	666	811	0.5351418002466092	0.39454545454545453
26	403	379	697	782	0.5153452685421995	0.3663636363636364
28	379	344	721	723	0.5242047026279392	0.34454545454545454
30	348	467	752	815	0.4269938650306748	0.31636363636363635
32	330	338	770	668	0.4940119760479042	0.3
34	317	308	783	625	0.5072	0.2881818181818182
36	354	208	746	562	0.6298932384341637	0.32181818181818184
38	300	233	800	533	0.5628517823639775	0.2727272727272727
40	371	95	729	466	0.796137339055794	0.3372727272727273
42	308	257	792	565	0.5451327433628319	0.28
