crf	TP	FP	FN	total	precision	recall
10	31	385	978	416	0.07451923076923077	0.030723488602576808
12	33	374	976	407	0.08108108108108109	0.03270564915758176
14	30	371	979	401	0.07481296758104738	0.02973240832507433
16	31	363	978	394	0.07868020304568528	0.030723488602576808
18	32	370	977	402	0.07960199004975124	0.031714568880079286
20	28	364	981	392	0.07142857142857142	0.027750247770069375
22	25	364	984	389	0.06426735218508997	0.024777006937561942
24	25	349	984	374	0.06684491978609626	0.024777006937561942
26	29	323	980	352	0.08238636363636363	0.028741328047571853
28	27	305	982	332	0.08132530120481928	0.026759167492566897
30	23	288	986	311	0.07395498392282958	0.022794846382556987
32	19	260	990	279	0.06810035842293907	0.018830525272547076
34	19	235	990	254	0.07480314960629922	0.018830525272547076
36	12	220	997	232	0.05172413793103448	0.011892963330029732
38	7	162	1002	169	0.04142011834319527	0.006937561942517344
40	1	95	1008	96	0.010416666666666666	0.0009910802775024777
42	2	58	1007	60	0.03333333333333333	0.0019821605550049554
