crf	TP	FP	FN	total	precision	recall
10	8	650	808	658	0.0121580547112462	0.00980392156862745
12	12	638	804	650	0.018461538461538463	0.014705882352941176
14	10	664	806	674	0.01483679525222552	0.012254901960784314
16	11	645	805	656	0.01676829268292683	0.013480392156862746
18	11	652	805	663	0.016591251885369532	0.013480392156862746
20	9	646	807	655	0.013740458015267175	0.011029411764705883
22	9	643	807	652	0.013803680981595092	0.011029411764705883
24	8	634	808	642	0.012461059190031152	0.00980392156862745
26	6	616	810	622	0.00964630225080386	0.007352941176470588
28	8	593	808	601	0.013311148086522463	0.00980392156862745
30	8	603	808	611	0.01309328968903437	0.00980392156862745
32	11	540	805	551	0.019963702359346643	0.013480392156862746
34	3	525	813	528	0.005681818181818182	0.003676470588235294
36	6	457	810	463	0.012958963282937365	0.007352941176470588
38	2	363	814	365	0.005479452054794521	0.0024509803921568627
40	4	257	812	261	0.01532567049808429	0.004901960784313725
42	1	155	815	156	0.00641025641025641	0.0012254901960784314
