crf	TP	FP	FN	total	precision	recall
10	291	43	1126	334	0.8712574850299402	0.205363443895554
12	295	42	1122	337	0.8753709198813057	0.2081863091037403
14	289	44	1128	333	0.8678678678678678	0.20395201129146084
16	291	40	1126	331	0.879154078549849	0.205363443895554
18	291	39	1126	330	0.8818181818181818	0.205363443895554
20	298	42	1119	340	0.8764705882352941	0.21030345800988004
22	298	46	1119	344	0.8662790697674418	0.21030345800988004
24	304	31	1113	335	0.9074626865671642	0.2145377558221595
26	312	40	1105	352	0.8863636363636364	0.22018348623853212
28	312	27	1105	339	0.9203539823008849	0.22018348623853212
30	320	57	1097	377	0.8488063660477454	0.22582921665490474
32	309	27	1108	336	0.9196428571428571	0.2180663373323924
34	293	34	1124	327	0.8960244648318043	0.20677487649964715
36	259	62	1158	321	0.8068535825545171	0.18278052223006352
38	255	108	1162	363	0.7024793388429752	0.17995765702187722
40	204	67	1213	271	0.7527675276752768	0.14396612561750177
42	293	88	1124	381	0.7690288713910761	0.20677487649964715
