crf	TP	FP	FN	total	precision	recall
10	602	309	498	911	0.6608122941822173	0.5472727272727272
12	585	340	515	925	0.6324324324324324	0.5318181818181819
14	586	340	514	926	0.6328293736501079	0.5327272727272727
16	614	359	486	973	0.6310380267214799	0.5581818181818182
18	620	356	480	976	0.6352459016393442	0.5636363636363636
20	606	347	494	953	0.6358866736621196	0.5509090909090909
22	586	269	514	855	0.6853801169590643	0.5327272727272727
24	621	350	479	971	0.639546858908342	0.5645454545454546
26	493	321	607	814	0.6056511056511057	0.4481818181818182
28	476	235	624	711	0.6694796061884669	0.43272727272727274
30	533	225	567	758	0.7031662269129287	0.48454545454545456
32	532	235	568	767	0.6936114732724902	0.48363636363636364
34	420	219	680	639	0.6572769953051644	0.38181818181818183
36	288	213	812	501	0.5748502994011976	0.26181818181818184
38	343	233	757	576	0.5954861111111112	0.3118181818181818
40	293	242	807	535	0.5476635514018692	0.26636363636363636
42	298	238	802	536	0.5559701492537313	0.27090909090909093
