crf	TP	FP	FN	total	precision	recall
10	82	237	329	319	0.25705329153605017	0.19951338199513383
12	85	231	326	316	0.2689873417721519	0.20681265206812652
14	86	233	325	319	0.26959247648902823	0.20924574209245742
16	89	225	322	314	0.28343949044585987	0.21654501216545013
18	86	226	325	312	0.27564102564102566	0.20924574209245742
20	87	224	324	311	0.2797427652733119	0.2116788321167883
22	88	226	323	314	0.2802547770700637	0.2141119221411192
24	86	221	325	307	0.28013029315960913	0.20924574209245742
26	96	208	315	304	0.3157894736842105	0.23357664233576642
28	93	220	318	313	0.2971246006389776	0.22627737226277372
30	94	206	317	300	0.31333333333333335	0.22871046228710462
32	99	211	312	310	0.3193548387096774	0.24087591240875914
34	103	201	308	304	0.33881578947368424	0.25060827250608275
36	99	206	312	305	0.32459016393442625	0.24087591240875914
38	100	182	311	282	0.3546099290780142	0.24330900243309003
40	97	143	314	240	0.4041666666666667	0.2360097323600973
42	85	101	326	186	0.45698924731182794	0.20681265206812652
