crf	TP	FP	FN	total	precision	recall
10	93	213	306	306	0.30392156862745096	0.23308270676691728
12	98	198	301	296	0.3310810810810811	0.24561403508771928
14	92	203	307	295	0.31186440677966104	0.23057644110275688
16	91	199	308	290	0.3137931034482759	0.22807017543859648
18	92	194	307	286	0.32167832167832167	0.23057644110275688
20	98	195	301	293	0.33447098976109213	0.24561403508771928
22	90	203	309	293	0.30716723549488056	0.22556390977443608
24	96	187	303	283	0.3392226148409894	0.24060150375939848
26	91	190	308	281	0.3238434163701068	0.22807017543859648
28	84	185	315	269	0.31226765799256506	0.21052631578947367
30	78	189	321	267	0.29213483146067415	0.19548872180451127
32	85	173	314	258	0.32945736434108525	0.21303258145363407
34	62	133	337	195	0.31794871794871793	0.15538847117794485
36	75	113	324	188	0.39893617021276595	0.18796992481203006
38	63	103	336	166	0.3795180722891566	0.15789473684210525
40	50	87	349	137	0.36496350364963503	0.12531328320802004
42	65	60	334	125	0.52	0.16290726817042606
