crf	TP	FP	FN	total	precision	recall
10	39	635	1159	674	0.057863501483679525	0.0325542570951586
12	39	629	1159	668	0.058383233532934134	0.0325542570951586
14	37	618	1161	655	0.05648854961832061	0.030884808013355594
16	38	637	1160	675	0.056296296296296296	0.03171953255425709
18	38	622	1160	660	0.05757575757575758	0.03171953255425709
20	38	610	1160	648	0.05864197530864197	0.03171953255425709
22	35	607	1163	642	0.05451713395638629	0.02921535893155259
24	37	606	1161	643	0.05754276827371695	0.030884808013355594
26	38	576	1160	614	0.06188925081433225	0.03171953255425709
28	38	562	1160	600	0.06333333333333334	0.03171953255425709
30	33	543	1165	576	0.057291666666666664	0.027545909849749584
32	31	553	1167	584	0.053082191780821915	0.02587646076794658
34	21	505	1177	526	0.039923954372623575	0.017529215358931552
36	11	440	1187	451	0.024390243902439025	0.009181969949916527
38	9	441	1189	450	0.02	0.007512520868113523
40	14	360	1184	374	0.0374331550802139	0.011686143572621035
42	3	239	1195	242	0.012396694214876033	0.0025041736227045075
