crf	TP	FP	FN	total	precision	recall
10	19	373	566	392	0.04846938775510204	0.03247863247863248
12	18	367	567	385	0.046753246753246755	0.03076923076923077
14	19	370	566	389	0.04884318766066838	0.03247863247863248
16	20	358	565	378	0.05291005291005291	0.03418803418803419
18	19	345	566	364	0.0521978021978022	0.03247863247863248
20	21	331	564	352	0.05965909090909091	0.035897435897435895
22	18	336	567	354	0.05084745762711865	0.03076923076923077
24	17	319	568	336	0.050595238095238096	0.02905982905982906
26	17	316	568	333	0.05105105105105105	0.02905982905982906
28	19	277	566	296	0.06418918918918919	0.03247863247863248
30	13	276	572	289	0.04498269896193772	0.022222222222222223
32	19	237	566	256	0.07421875	0.03247863247863248
34	18	196	567	214	0.08411214953271028	0.03076923076923077
36	15	157	570	172	0.0872093023255814	0.02564102564102564
38	15	121	570	136	0.11029411764705882	0.02564102564102564
40	9	67	576	76	0.11842105263157894	0.015384615384615385
42	7	64	578	71	0.09859154929577464	0.011965811965811967
