crf	TP	FP	FN	total	precision	recall
10	3	496	1043	499	0.006012024048096192	0.0028680688336520078
12	3	496	1043	499	0.006012024048096192	0.0028680688336520078
14	3	483	1043	486	0.006172839506172839	0.0028680688336520078
16	3	478	1043	481	0.006237006237006237	0.0028680688336520078
18	2	458	1044	460	0.004347826086956522	0.0019120458891013384
20	3	454	1043	457	0.006564551422319475	0.0028680688336520078
22	2	443	1044	445	0.0044943820224719105	0.0019120458891013384
24	2	446	1044	448	0.004464285714285714	0.0019120458891013384
26	0	410	1046	410	0.0	0.0
28	0	404	1046	404	0.0	0.0
30	2	376	1044	378	0.005291005291005291	0.0019120458891013384
32	0	359	1046	359	0.0	0.0
34	0	305	1046	305	0.0	0.0
36	0	259	1046	259	0.0	0.0
38	0	192	1046	192	0.0	0.0
40	0	117	1046	117	0.0	0.0
42	0	49	1046	49	0.0	0.0
