crf	TP	FP	FN	total	precision	recall
10	328	64	1244	392	0.8367346938775511	0.20865139949109415
12	329	65	1243	394	0.8350253807106599	0.20928753180661577
14	330	66	1242	396	0.8333333333333334	0.2099236641221374
16	328	64	1244	392	0.8367346938775511	0.20865139949109415
18	323	65	1249	388	0.8324742268041238	0.205470737913486
20	321	66	1251	387	0.8294573643410853	0.20419847328244276
22	336	64	1236	400	0.84	0.21374045801526717
24	335	65	1237	400	0.8375	0.21310432569974555
26	335	65	1237	400	0.8375	0.21310432569974555
28	322	72	1250	394	0.817258883248731	0.20483460559796438
30	335	67	1237	402	0.8333333333333334	0.21310432569974555
32	294	57	1278	351	0.8376068376068376	0.18702290076335878
34	316	132	1256	448	0.7053571428571429	0.2010178117048346
36	326	142	1246	468	0.6965811965811965	0.20737913486005088
38	300	110	1272	410	0.7317073170731707	0.19083969465648856
40	217	245	1355	462	0.4696969696969697	0.13804071246819338
42	205	127	1367	332	0.6174698795180723	0.13040712468193386
