crf	TP	FP	FN	total	precision	recall
10	456	449	644	905	0.5038674033149171	0.41454545454545455
12	463	446	637	909	0.5093509350935094	0.4209090909090909
14	460	461	640	921	0.499457111834962	0.41818181818181815
16	456	459	644	915	0.49836065573770494	0.41454545454545455
18	395	472	705	867	0.4555940023068051	0.35909090909090907
20	448	434	652	882	0.5079365079365079	0.4072727272727273
22	459	482	641	941	0.487778958554729	0.4172727272727273
24	423	370	677	793	0.5334174022698613	0.3845454545454545
26	436	396	664	832	0.5240384615384616	0.39636363636363636
28	352	388	748	740	0.4756756756756757	0.32
30	395	341	705	736	0.5366847826086957	0.35909090909090907
32	476	330	624	806	0.5905707196029777	0.43272727272727274
34	331	349	769	680	0.48676470588235293	0.3009090909090909
36	334	326	766	660	0.5060606060606061	0.30363636363636365
38	380	226	720	606	0.6270627062706271	0.34545454545454546
40	307	201	793	508	0.6043307086614174	0.2790909090909091
42	300	125	800	425	0.7058823529411765	0.2727272727272727
