crf	TP	FP	FN	total	precision	recall
10	378	13	1104	391	0.9667519181585678	0.2550607287449393
12	377	15	1105	392	0.9617346938775511	0.2543859649122807
14	379	14	1103	393	0.9643765903307888	0.25573549257759787
16	377	15	1105	392	0.9617346938775511	0.2543859649122807
18	382	13	1100	395	0.9670886075949368	0.25775978407557354
20	377	16	1105	393	0.9592875318066157	0.2543859649122807
22	375	20	1107	395	0.9493670886075949	0.25303643724696356
24	376	16	1106	392	0.9591836734693877	0.25371120107962214
26	375	25	1107	400	0.9375	0.25303643724696356
28	355	69	1127	424	0.8372641509433962	0.23954116059379219
30	364	42	1118	406	0.896551724137931	0.24561403508771928
32	346	67	1136	413	0.837772397094431	0.23346828609986506
34	347	149	1135	496	0.6995967741935484	0.2341430499325236
36	346	109	1136	455	0.7604395604395604	0.23346828609986506
38	246	121	1236	367	0.670299727520436	0.1659919028340081
40	248	148	1234	396	0.6262626262626263	0.16734143049932523
42	208	16	1274	224	0.9285714285714286	0.14035087719298245
