crf	TP	FP	FN	total	precision	recall
10	195	44	83	239	0.8158995815899581	0.7014388489208633
12	194	43	84	237	0.8185654008438819	0.697841726618705
14	194	42	84	236	0.8220338983050848	0.697841726618705
16	194	46	84	240	0.8083333333333333	0.697841726618705
18	192	44	86	236	0.8135593220338984	0.6906474820143885
20	191	37	87	228	0.8377192982456141	0.6870503597122302
22	190	36	88	226	0.8407079646017699	0.6834532374100719
24	189	31	89	220	0.8590909090909091	0.6798561151079137
26	193	22	85	215	0.8976744186046511	0.6942446043165468
28	187	25	91	212	0.8820754716981132	0.6726618705035972
30	187	24	91	211	0.8862559241706162	0.6726618705035972
32	181	20	97	201	0.900497512437811	0.6510791366906474
34	189	10	89	199	0.949748743718593	0.6798561151079137
36	182	13	96	195	0.9333333333333333	0.6546762589928058
38	167	24	111	191	0.8743455497382199	0.6007194244604317
40	139	11	139	150	0.9266666666666666	0.5
42	79	2	199	81	0.9753086419753086	0.2841726618705036
